,Species_name,GAskew,Gene_name,TCskew,Stg-Sac
1997,Reticulitermes nelsonae,-0.6076099881093936,['ND4'],0.252,-130
1998,Reticulitermes nelsonae,-0.6630434782608695,['ND4L'],0.1346153846153846,-20
1999,Reticulitermes nelsonae,-0.037383177570093455,['ND6'],-0.6834532374100719,53
2000,Reticulitermes nelsonae,0.04964539007092199,['CYTB'],-0.4497354497354497,145
2001,Reticulitermes nelsonae,-0.6430976430976431,['ND1'],0.22988505747126436,-75
2002,Reticulitermes grassei,-0.14792899408284024,['ND2'],-0.4689265536723164,82
2003,Reticulitermes grassei,-0.10292249047013977,['COX1'],-0.2955145118733509,135
2004,Reticulitermes grassei,-0.015479876160990712,['COX2'],-0.4972375690607735,71
2005,Reticulitermes grassei,-0.02702702702702703,['ATP8'],-0.788235294117647,10
2006,Reticulitermes grassei,-0.041176470588235294,['ATP6'],-0.5073313782991202,60
2007,Reticulitermes grassei,-0.07035175879396985,['COX3'],-0.37084398976982097,73
2008,Reticulitermes grassei,-0.09302325581395349,['ND3'],-0.4945054945054945,33
2009,Reticulitermes grassei,-0.6228239845261122,['ND5'],0.1676300578034682,-149
2010,Reticulitermes grassei,-0.6204033214709371,['ND4'],0.21285140562248997,-142
2011,Reticulitermes grassei,-0.6648648648648648,['ND4L'],0.14563106796116504,-26
2012,Reticulitermes grassei,-0.06976744186046512,['ND6'],-0.6750902527075813,52
2013,Reticulitermes grassei,-0.007142857142857143,['CYTB'],-0.44308231173380036,130
2014,Reticulitermes grassei,-0.652027027027027,['ND1'],0.19428571428571428,-65
2015,Heterotermes vagus,-0.03543307086614173,['ND2'],-0.41509433962264153,89
2016,Heterotermes vagus,0.030612244897959183,['COX1'],-0.2956636005256242,154
2017,Heterotermes vagus,0.09259259259259259,['COX2'],-0.45706371191135736,74
2018,Heterotermes vagus,-0.05555555555555555,['ATP8'],-0.8390804597701149,13
2019,Heterotermes vagus,0.10778443113772455,['ATP6'],-0.5504322766570605,79
2020,Heterotermes vagus,0.07888040712468193,['COX3'],-0.37373737373737376,108
2021,Heterotermes vagus,0.029940119760479042,['ND3'],-0.48663101604278075,42
2022,Heterotermes vagus,-0.6083650190114068,['ND5'],0.2448377581120944,-152
2023,Heterotermes vagus,-0.5748792270531401,['ND4'],0.28205128205128205,-103
2024,Heterotermes vagus,-0.6813186813186813,['ND4L'],0.18867924528301888,-29
2025,Heterotermes vagus,0.06787330316742081,['ND6'],-0.5940959409594095,53
2026,Heterotermes vagus,0.11347517730496454,['CYTB'],-0.38596491228070173,142
2027,Heterotermes vagus,-0.6341880341880342,['ND1'],0.31092436974789917,-72
2028,Heterotermes tenuis,-0.07509881422924901,['ND2'],-0.40977443609022557,84
2029,Heterotermes tenuis,-0.039897039897039896,['COX1'],-0.32555123216601817,162
2030,Heterotermes tenuis,0.05993690851735016,['COX2'],-0.4673913043478261,75
2031,Heterotermes tenuis,-0.12,['ATP8'],-0.7471264367816092,12
2032,Heterotermes tenuis,0.015105740181268883,['ATP6'],-0.5485714285714286,80
2033,Heterotermes tenuis,0.06905370843989769,['COX3'],-0.38190954773869346,106
2034,Heterotermes tenuis,-0.05454545454545454,['ND3'],-0.5555555555555556,45
2035,Heterotermes tenuis,-0.6253547776726585,['ND5'],0.20238095238095238,-165
2036,Heterotermes tenuis,-0.6004842615012107,['ND4'],0.2691552062868369,-131
2037,Heterotermes tenuis,-0.6574585635359116,['ND4L'],0.1588785046728972,-26
2038,Heterotermes tenuis,0.07142857142857142,['ND6'],-0.6268656716417911,55
2039,Heterotermes tenuis,0.07220216606498195,['CYTB'],-0.40344827586206894,141
2040,Heterotermes tenuis,-0.6256323777403036,['ND1'],0.24355300859598855,-93
2041,Heterotermes tenuior,-0.1062992125984252,['ND2'],-0.48007590132827327,95
2042,Heterotermes tenuior,-0.04834605597964377,['COX1'],-0.32808398950131235,155
2043,Heterotermes tenuior,-0.00625,['COX2'],-0.4465753424657534,69
2044,Heterotermes tenuior,0.013333333333333334,['ATP8'],-0.8571428571428571,14
2045,Heterotermes tenuior,-0.002967359050445104,['ATP6'],-0.5174418604651163,69
2046,Heterotermes tenuior,0.0076726342710997444,['COX3'],-0.40703517587939697,98
2047,Heterotermes tenuior,0.0,['ND3'],-0.5652173913043478,49
2048,Heterotermes tenuior,-0.6367076631977294,['ND5'],0.150074294205052,-170
2049,Heterotermes tenuior,-0.5759036144578313,['ND4'],0.2316831683168317,-111
2050,Heterotermes tenuior,-0.6284153005464481,['ND4L'],0.08571428571428572,-25
2051,Heterotermes tenuior,-0.0410958904109589,['ND6'],-0.6483516483516484,53
2052,Heterotermes tenuior,0.060498220640569395,['CYTB'],-0.42657342657342656,152
2053,Heterotermes tenuior,-0.6506849315068494,['ND1'],0.18309859154929578,-87
2054,Heterotermes platycephalus,-0.08267716535433071,['ND2'],-0.4339622641509434,79
2055,Heterotermes platycephalus,-0.05141388174807198,['COX1'],-0.3168831168831169,156
2056,Heterotermes platycephalus,0.022082018927444796,['COX2'],-0.5,75
2057,Heterotermes platycephalus,0.02631578947368421,['ATP8'],-0.813953488372093,15
2058,Heterotermes platycephalus,-0.04790419161676647,['ATP6'],-0.5677233429394812,73
2059,Heterotermes platycephalus,0.05398457583547558,['COX3'],-0.385,99
2060,Heterotermes platycephalus,-0.07228915662650602,['ND3'],-0.5957446808510638,41
2061,Heterotermes platycephalus,-0.6556291390728477,['ND5'],0.16196136701337296,-163
2062,Heterotermes platycephalus,-0.6313253012048192,['ND4'],0.29504950495049503,-129
2063,Heterotermes platycephalus,-0.6830601092896175,['ND4L'],0.14285714285714285,-29
2064,Heterotermes platycephalus,0.05357142857142857,['ND6'],-0.664179104477612,61
2065,Heterotermes platycephalus,0.04488330341113106,['CYTB'],-0.4488734835355286,160
2066,Heterotermes platycephalus,-0.6644295302013423,['ND1'],0.23121387283236994,-92
2067,Heterotermes crinitus,-0.068762278978389,['ND2'],-0.37969924812030076,89
2068,Heterotermes crinitus,0.04846938775510204,['COX1'],-0.2617801047120419,152
2069,Heterotermes crinitus,0.08868501529051988,['COX2'],-0.41899441340782123,68
2070,Heterotermes crinitus,0.04,['ATP8'],-0.7380952380952381,13
2071,Heterotermes crinitus,0.0634441087613293,['ATP6'],-0.5085714285714286,89
2072,Heterotermes crinitus,0.06361323155216285,['COX3'],-0.35353535353535354,101
2073,Heterotermes crinitus,0.06896551724137931,['ND3'],-0.5111111111111111,44
2074,Heterotermes crinitus,-0.5620853080568721,['ND5'],0.18222222222222223,-132
2075,Heterotermes crinitus,-0.5084745762711864,['ND4'],0.3516699410609037,-120
2076,Heterotermes crinitus,-0.6043956043956044,['ND4L'],0.1509433962264151,-22
2077,Heterotermes crinitus,0.03111111111111111,['ND6'],-0.5280898876404494,46
2078,Heterotermes crinitus,0.11586452762923351,['CYTB'],-0.41012216404886565,153
2079,Heterotermes crinitus,-0.6054421768707483,['ND1'],0.23163841807909605,-76
2080,Coptotermes travians,-0.053465346534653464,['ND2'],-0.4596622889305816,82
2081,Coptotermes travians,0.017948717948717947,['COX1'],-0.3229166666666667,169
2082,Coptotermes travians,0.01875,['COX2'],-0.4684931506849315,74
2083,Coptotermes travians,0.09333333333333334,['ATP8'],-0.8160919540229885,17
2084,Coptotermes travians,0.059880239520958084,['ATP6'],-0.5331412103746398,74
2085,Coptotermes travians,0.08629441624365482,['COX3'],-0.3822784810126582,97
2086,Coptotermes travians,-0.03571428571428571,['ND3'],-0.5806451612903226,39
2087,Coptotermes travians,-0.6444866920152091,['ND5'],0.2831858407079646,-169
2088,Coptotermes travians,-0.6134453781512605,['ND4'],0.2749003984063745,-115
2089,Coptotermes travians,-0.6847826086956522,['ND4L'],0.15384615384615385,-33
2090,Coptotermes travians,0.04932735426008968,['ND6'],-0.6654275092936803,60
2091,Coptotermes travians,0.0925589836660617,['CYTB'],-0.451114922813036,162
2092,Coptotermes travians,-0.6655405405405406,['ND1'],0.2622478386167147,-99
2093,Coptotermes sjoestedti,-0.040160642570281124,['ND2'],-0.4703703703703704,92
2094,Coptotermes sjoestedti,-0.012853470437017995,['COX1'],-0.3014230271668823,163
2095,Coptotermes sjoestedti,0.05625,['COX2'],-0.4684931506849315,73
2096,Coptotermes sjoestedti,0.0410958904109589,['ATP8'],-0.7906976744186046,13
2097,Coptotermes sjoestedti,0.0650887573964497,['ATP6'],-0.5276967930029155,78
2098,Coptotermes sjoestedti,0.07731958762886598,['COX3'],-0.38154613466334164,103
2099,Coptotermes sjoestedti,0.0,['ND3'],-0.5376344086021505,45
2100,Coptotermes sjoestedti,-0.607176581680831,['ND5'],0.20119225037257824,-165
2101,Coptotermes sjoestedti,-0.5841346153846154,['ND4'],0.3081510934393638,-103
2102,Coptotermes sjoestedti,-0.6574585635359116,['ND4L'],0.19626168224299065,-22
2103,Coptotermes sjoestedti,0.0593607305936073,['ND6'],-0.6043956043956044,53
2104,Coptotermes sjoestedti,0.13074204946996468,['CYTB'],-0.426056338028169,160
2105,Coptotermes sjoestedti,-0.6592844974446337,['ND1'],0.26136363636363635,-97
2106,Coptotermes sepangensis,-0.07905138339920949,['ND2'],-0.49624060150375937,86
2107,Coptotermes sepangensis,-0.05019305019305019,['COX1'],-0.36186770428015563,181
2108,Coptotermes sepangensis,0.055900621118012424,['COX2'],-0.4765840220385675,86
2109,Coptotermes sepangensis,0.09333333333333334,['ATP8'],-0.7619047619047619,11
2110,Coptotermes sepangensis,-0.011976047904191617,['ATP6'],-0.5734870317002881,85
2111,Coptotermes sepangensis,0.06835443037974684,['COX3'],-0.4213197969543147,112
2112,Coptotermes sepangensis,-0.029585798816568046,['ND3'],-0.6108108108108108,49
2113,Coptotermes sepangensis,-0.666030534351145,['ND5'],0.18475073313782991,-183
2114,Coptotermes sepangensis,-0.6181384248210023,['ND4'],0.2837022132796781,-124
2115,Coptotermes sepangensis,-0.6888888888888889,['ND4L'],0.14583333333333334,-30
2116,Coptotermes sepangensis,-0.023255813953488372,['ND6'],-0.6641221374045801,60
2117,Coptotermes sepangensis,0.06785714285714285,['CYTB'],-0.46689895470383275,165
2118,Coptotermes sepangensis,-0.6722972972972973,['ND1'],0.17579250720461095,-90
2119,Coptotermes michaelseni,-0.0873015873015873,['ND2'],-0.49063670411985016,99
2120,Coptotermes michaelseni,-0.015544041450777202,['COX1'],-0.35309278350515466,185
2121,Coptotermes michaelseni,0.02821316614420063,['COX2'],-0.4644808743169399,73
2122,Coptotermes michaelseni,0.10526315789473684,['ATP8'],-0.8072289156626506,14
2123,Coptotermes michaelseni,0.05637982195845697,['ATP6'],-0.5581395348837209,89
2124,Coptotermes michaelseni,0.09230769230769231,['COX3'],-0.40852130325814534,109
2125,Coptotermes michaelseni,-0.0650887573964497,['ND3'],-0.5459459459459459,41
2126,Coptotermes michaelseni,-0.6571428571428571,['ND5'],0.18529411764705883,-163
2127,Coptotermes michaelseni,-0.6240963855421687,['ND4'],0.3188118811881188,-134
2128,Coptotermes michaelseni,-0.6972972972972973,['ND4L'],0.22330097087378642,-31
2129,Coptotermes michaelseni,-0.0045662100456621,['ND6'],-0.6923076923076923,61
2130,Coptotermes michaelseni,0.09481216457960644,['CYTB'],-0.4678260869565217,167
2131,Coptotermes michaelseni,-0.6593591905564924,['ND1'],0.20809248554913296,-92
2132,Coptotermes kalshoveni,-0.09126984126984126,['ND2'],-0.5131086142322098,102
2133,Coptotermes kalshoveni,-0.028350515463917526,['COX1'],-0.3860103626943005,201
2134,Coptotermes kalshoveni,0.003115264797507788,['COX2'],-0.5054945054945055,84
2135,Coptotermes kalshoveni,0.10810810810810811,['ATP8'],-0.8352941176470589,15
2136,Coptotermes kalshoveni,0.015015015015015015,['ATP6'],-0.6149425287356322,85
2137,Coptotermes kalshoveni,0.0979381443298969,['COX3'],-0.42643391521197005,118
2138,Coptotermes kalshoveni,-0.011904761904761904,['ND3'],-0.6021505376344086,49
2139,Coptotermes kalshoveni,-0.6877956480605487,['ND5'],0.17979197622585438,-194
2140,Coptotermes kalshoveni,-0.6374549819927972,['ND4'],0.3426294820717131,-142
2141,Coptotermes kalshoveni,-0.7297297297297297,['ND4L'],0.22330097087378642,-29
2142,Coptotermes kalshoveni,0.018691588785046728,['ND6'],-0.6653992395437263,63
2143,Coptotermes kalshoveni,0.10088495575221239,['CYTB'],-0.4938488576449912,171
2144,Coptotermes kalshoveni,-0.6745762711864407,['ND1'],0.2148997134670487,-111
2145,Coptotermes heimi,-0.027777777777777776,['ND2'],-0.4794007490636704,102
2146,Coptotermes heimi,0.014230271668822769,['COX1'],-0.33161290322580644,174
2147,Coptotermes heimi,0.037267080745341616,['COX2'],-0.4820936639118457,76
2148,Coptotermes heimi,0.0410958904109589,['ATP8'],-0.813953488372093,12
2149,Coptotermes heimi,0.08284023668639054,['ATP6'],-0.5510204081632653,82
2150,Coptotermes heimi,0.07012987012987013,['COX3'],-0.38613861386138615,101
2151,Coptotermes heimi,-0.011764705882352941,['ND3'],-0.5760869565217391,51
2152,Coptotermes heimi,-0.6325757575757576,['ND5'],0.2433234421364985,-169
2153,Coptotermes heimi,-0.6154776299879081,['ND4'],0.30708661417322836,-134
2154,Coptotermes heimi,-0.717391304347826,['ND4L'],0.19230769230769232,-29
2155,Coptotermes heimi,0.023255813953488372,['ND6'],-0.6895306859205776,65
2156,Coptotermes heimi,0.11231884057971014,['CYTB'],-0.4639175257731959,163
2157,Coptotermes heimi,-0.6740237691001698,['ND1'],0.21142857142857144,-102
2158,Coptotermes gestroi,-0.05976095617529881,['ND2'],-0.48880597014925375,102
2159,Coptotermes gestroi,0.00646830530401035,['COX1'],-0.3393548387096774,183
2160,Coptotermes gestroi,0.003115264797507788,['COX2'],-0.4725274725274725,61
2161,Coptotermes gestroi,0.0684931506849315,['ATP8'],-0.813953488372093,11
2162,Coptotermes gestroi,0.0626865671641791,['ATP6'],-0.5664739884393064,82
2163,Coptotermes gestroi,0.030927835051546393,['COX3'],-0.39650872817955113,111
2164,Coptotermes gestroi,-0.005917159763313609,['ND3'],-0.5891891891891892,50
2165,Coptotermes gestroi,-0.6606291706387035,['ND5'],0.21907600596125187,-187
2166,Coptotermes gestroi,-0.6139927623642943,['ND4'],0.3241106719367589,-144
2167,Coptotermes gestroi,-0.7282608695652174,['ND4L'],0.17307692307692307,-28
2168,Coptotermes gestroi,0.004651162790697674,['ND6'],-0.6606498194945848,58
2169,Coptotermes gestroi,0.10108303249097472,['CYTB'],-0.4482758620689655,160
2170,Coptotermes gestroi,-0.6677966101694915,['ND1'],0.23209169054441262,-101
2171,Coptotermes frenchi,-0.04365079365079365,['ND2'],-0.4756554307116105,107
2172,Coptotermes frenchi,0.006418485237483954,['COX1'],-0.3706111833550065,203
2173,Coptotermes frenchi,0.08463949843260188,['COX2'],-0.48633879781420764,80
2174,Coptotermes frenchi,0.10526315789473684,['ATP8'],-0.8554216867469879,17
2175,Coptotermes frenchi,0.023809523809523808,['ATP6'],-0.553623188405797,79
2176,Coptotermes frenchi,0.09595959595959595,['COX3'],-0.3944020356234097,116
2177,Coptotermes frenchi,-0.05952380952380952,['ND3'],-0.5483870967741935,52
2178,Coptotermes frenchi,-0.6565464895635673,['ND5'],0.21301775147928995,-184
2179,Coptotermes frenchi,-0.6168674698795181,['ND4'],0.2712871287128713,-127
2180,Coptotermes frenchi,-0.6864864864864865,['ND4L'],0.24271844660194175,-28
2181,Coptotermes frenchi,0.00909090909090909,['ND6'],-0.6617647058823529,64
2182,Coptotermes frenchi,0.13725490196078433,['CYTB'],-0.4694589877835951,175
2183,Coptotermes frenchi,-0.6464646464646465,['ND1'],0.21739130434782608,-99
2184,Coptotermes elisae,-0.06349206349206349,['ND2'],-0.4756554307116105,90
2185,Coptotermes elisae,-0.019255455712451863,['COX1'],-0.3550065019505852,193
2186,Coptotermes elisae,0.07165109034267912,['COX2'],-0.489010989010989,81
2187,Coptotermes elisae,0.14666666666666667,['ATP8'],-0.8333333333333334,16
2188,Coptotermes elisae,0.06547619047619048,['ATP6'],-0.5768115942028985,81
2189,Coptotermes elisae,0.05102040816326531,['COX3'],-0.3904282115869018,104
2190,Coptotermes elisae,-0.012048192771084338,['ND3'],-0.5531914893617021,49
2191,Coptotermes elisae,-0.6799242424242424,['ND5'],0.21068249258160238,-189
2192,Coptotermes elisae,-0.6265060240963856,['ND4'],0.3108910891089109,-135
2193,Coptotermes elisae,-0.717391304347826,['ND4L'],0.21153846153846154,-31
2194,Coptotermes elisae,0.049773755656108594,['ND6'],-0.6752767527675276,53
2195,Coptotermes elisae,0.10108303249097472,['CYTB'],-0.4862068965517241,160
2196,Coptotermes elisae,-0.6762225969645869,['ND1'],0.2658959537572254,-105
2197,Coptotermes amanii,-0.0398406374501992,['ND2'],-0.47388059701492535,100
2198,Coptotermes amanii,0.03608247422680412,['COX1'],-0.37032258064516127,213
2199,Coptotermes amanii,0.043209876543209874,['COX2'],-0.47368421052631576,75
2200,Coptotermes amanii,0.09333333333333334,['ATP8'],-0.7857142857142857,13
2201,Coptotermes amanii,0.11044776119402985,['ATP6'],-0.5549132947976878,96
2202,Coptotermes amanii,0.09183673469387756,['COX3'],-0.43073047858942065,109
2203,Coptotermes amanii,0.023809523809523808,['ND3'],-0.5806451612903226,50
2204,Coptotermes amanii,-0.6439393939393939,['ND5'],0.21364985163204747,-171
2205,Coptotermes amanii,-0.6550060313630881,['ND4'],0.33992094861660077,-153
2206,Coptotermes amanii,-0.6923076923076923,['ND4L'],0.22641509433962265,-27
2207,Coptotermes amanii,0.06726457399103139,['ND6'],-0.6356877323420075,58
2208,Coptotermes amanii,0.11387900355871886,['CYTB'],-0.486013986013986,165
2209,Coptotermes amanii,-0.6626916524701874,['ND1'],0.26704545454545453,-98
2210,Coptotermes testaceus,-0.00398406374501992,['ND2'],-0.458955223880597,103
2211,Coptotermes testaceus,-0.001277139208173691,['COX1'],-0.3254901960784314,193
2212,Coptotermes testaceus,0.07407407407407407,['COX2'],-0.43646408839779005,12
2213,Coptotermes testaceus,0.1111111111111111,['ATP8'],-0.788235294117647,15
2214,Coptotermes testaceus,0.08333333333333333,['ATP6'],-0.5072463768115942,80
2215,Coptotermes testaceus,0.10880829015544041,['COX3'],-0.38957816377171217,116
2216,Coptotermes testaceus,-0.024096385542168676,['ND3'],-0.5957446808510638,45
2217,Coptotermes testaceus,-0.6382575757575758,['ND5'],0.2537313432835821,-179
2218,Coptotermes testaceus,-0.6197352587244284,['ND4'],0.3412698412698413,-142
2219,Coptotermes testaceus,-0.7081081081081081,['ND4L'],0.18446601941747573,-28
2220,Coptotermes testaceus,0.03669724770642202,['ND6'],-0.6496350364963503,57
2221,Coptotermes testaceus,0.10990990990990991,['CYTB'],-0.45077720207253885,169
2222,Coptotermes testaceus,-0.6480541455160744,['ND1'],0.28160919540229884,-103
2223,Reticulitermes aculabialis,-0.1377245508982036,['ND2'],-0.4823091247672253,85
2224,Reticulitermes aculabialis,-0.08695652173913043,['COX1'],-0.3473132372214941,139
2225,Reticulitermes aculabialis,-0.01875,['COX2'],-0.5068493150684932,64
2226,Reticulitermes aculabialis,-0.0410958904109589,['ATP8'],-0.813953488372093,11
2227,Reticulitermes aculabialis,-0.10778443113772455,['ATP6'],-0.5755813953488372,62
2228,Reticulitermes aculabialis,-0.028423772609819122,['COX3'],-0.3880597014925373,96
2229,Reticulitermes aculabialis,-0.05325443786982249,['ND3'],-0.5351351351351351,44
2230,Reticulitermes aculabialis,-0.6289855072463768,['ND5'],0.16063675832127353,-154
2231,Reticulitermes aculabialis,-0.6023668639053255,['ND4'],0.24596774193548387,-138
2232,Reticulitermes aculabialis,-0.7189189189189189,['ND4L'],0.08737864077669903,-24
2233,Reticulitermes aculabialis,-0.01904761904761905,['ND6'],-0.6666666666666666,52
2234,Reticulitermes aculabialis,0.014285714285714285,['CYTB'],-0.45709281961471104,132
2235,Reticulitermes aculabialis,-0.637901861252115,['ND1'],0.1794871794871795,-66
2236,Termes hospes,-0.11663479923518165,['ND2'],-0.46954813359528486,95
2237,Termes hospes,-0.0678617157490397,['COX1'],-0.3219895287958115,168
2238,Termes hospes,-0.05555555555555555,['COX2'],-0.44598337950138506,55
2239,Termes hospes,-0.11428571428571428,['ATP8'],-0.7303370786516854,10
2240,Termes hospes,-0.06060606060606061,['ATP6'],-0.5632183908045977,77
2241,Termes hospes,-0.015228426395939087,['COX3'],-0.40253164556962023,101
2242,Termes hospes,-0.056179775280898875,['ND3'],-0.5454545454545454,35
2243,Termes hospes,-0.6334283000949668,['ND5'],0.1263001485884101,-147
2244,Termes hospes,-0.5976190476190476,['ND4'],0.1746031746031746,-119
2245,Termes hospes,-0.726775956284153,['ND4L'],-0.009523809523809525,-20
2246,Termes hospes,-0.09009009009009009,['ND6'],-0.6111111111111112,47
2247,Termes hospes,0.03008849557522124,['CYTB'],-0.4270650263620387,145
2248,Termes hospes,-0.6548223350253807,['ND1'],0.150997150997151,-94
2249,Neocapritermes taracua,-0.1755424063116371,['ND2'],-0.4895238095238095,88
2250,Neocapritermes taracua,-0.12226512226512226,['COX1'],-0.3333333333333333,166
2251,Neocapritermes taracua,-0.05625,['COX2'],-0.473972602739726,64
2252,Neocapritermes taracua,-0.2328767123287671,['ATP8'],-0.7441860465116279,3
2253,Neocapritermes taracua,-0.06470588235294118,['ATP6'],-0.5621301775147929,68
2254,Neocapritermes taracua,-0.10152284263959391,['COX3'],-0.3822784810126582,88
2255,Neocapritermes taracua,-0.09714285714285714,['ND3'],-0.5083798882681564,32
2256,Neocapritermes taracua,-0.6768642447418738,['ND5'],0.024963289280469897,-157
2257,Neocapritermes taracua,-0.6447058823529411,['ND4'],0.11336032388663968,-118
2258,Neocapritermes taracua,-0.7486338797814208,['ND4L'],-0.08571428571428572,-25
2259,Neocapritermes taracua,-0.21296296296296297,['ND6'],-0.7028985507246377,49
2260,Neocapritermes taracua,0.026929982046678635,['CYTB'],-0.4558058925476603,150
2261,Neocapritermes taracua,-0.67,['ND1'],0.07017543859649122,-92
2262,Nasutitermes corniger,-0.04633204633204633,['ND2'],-0.44357976653696496,103
2263,Nasutitermes corniger,-0.06918238993710692,['COX1'],-0.29333333333333333,142
2264,Nasutitermes corniger,-0.058823529411764705,['COX2'],-0.43646408839779005,57
2265,Nasutitermes corniger,-0.02702702702702703,['ATP8'],-0.7411764705882353,10
2266,Nasutitermes corniger,-0.03571428571428571,['ATP6'],-0.5555555555555556,65
2267,Nasutitermes corniger,0.03225806451612903,['COX3'],-0.3626943005181347,97
2268,Nasutitermes corniger,-0.0847457627118644,['ND3'],-0.5028248587570622,38
2269,Nasutitermes corniger,-0.6065891472868217,['ND5'],0.1223021582733813,-152
2270,Nasutitermes corniger,-0.5971049457177322,['ND4'],0.1650485436893204,-109
2271,Nasutitermes corniger,-0.6864864864864865,['ND4L'],0.06796116504854369,-22
2272,Nasutitermes corniger,-0.10526315789473684,['ND6'],-0.5984848484848485,52
2273,Nasutitermes corniger,0.042105263157894736,['CYTB'],-0.40070921985815605,139
2274,Nasutitermes corniger,-0.6230899830220713,['ND1'],0.14447592067988668,-90
2275,Microcerotermes parvus,-0.05631067961165048,['ND2'],-0.4274661508704062,86
2276,Microcerotermes parvus,-0.04534005037783375,['COX1'],-0.29427430093209056,164
2277,Microcerotermes parvus,-0.08176100628930817,['COX2'],-0.444141689373297,53
2278,Microcerotermes parvus,0.027777777777777776,['ATP8'],-0.7471264367816092,12
2279,Microcerotermes parvus,-0.05740181268882175,['ATP6'],-0.48703170028818443,61
2280,Microcerotermes parvus,0.027848101265822784,['COX3'],-0.3401015228426396,92
2281,Microcerotermes parvus,-0.13142857142857142,['ND3'],-0.4860335195530726,37
2282,Microcerotermes parvus,-0.6077294685990338,['ND5'],0.1416184971098266,-142
2283,Microcerotermes parvus,-0.5755395683453237,['ND4'],0.20392156862745098,-114
2284,Microcerotermes parvus,-0.6256684491978609,['ND4L'],-0.04950495049504951,-21
2285,Microcerotermes parvus,-0.07964601769911504,['ND6'],-0.6015037593984962,48
2286,Microcerotermes parvus,0.019538188277087035,['CYTB'],-0.43257443082311736,143
2287,Microcerotermes parvus,-0.5926544240400667,['ND1'],0.17201166180758018,-76
2288,Cubitermes ugandensis,-0.14285714285714285,['ND2'],-0.4477317554240631,86
2289,Cubitermes ugandensis,-0.1414141414141414,['COX1'],-0.3253333333333333,139
2290,Cubitermes ugandensis,-0.09717868338557993,['COX2'],-0.48633879781420764,72
2291,Cubitermes ugandensis,-0.14285714285714285,['ATP8'],-0.7752808988764045,8
2292,Cubitermes ugandensis,-0.13432835820895522,['ATP6'],-0.5510204081632653,70
2293,Cubitermes ugandensis,-0.09090909090909091,['COX3'],-0.3842239185750636,85
2294,Cubitermes ugandensis,-0.2,['ND3'],-0.5754189944134078,39
2295,Cubitermes ugandensis,-0.6513409961685823,['ND5'],0.03074670571010249,-145
2296,Cubitermes ugandensis,-0.6626794258373205,['ND4'],0.051181102362204724,-130
2297,Cubitermes ugandensis,-0.7297297297297297,['ND4L'],0.009708737864077669,-27
2298,Cubitermes ugandensis,-0.1689497716894977,['ND6'],-0.6923076923076923,53
2299,Cubitermes ugandensis,-0.07936507936507936,['CYTB'],-0.4426807760141093,127
2300,Cubitermes ugandensis,-0.6734006734006734,['ND1'],0.10344827586206896,-87
2301,Reticulitermes chinensis,-0.14173228346456693,['ND2'],-0.47924528301886793,91
2302,Reticulitermes chinensis,-0.0724269377382465,['COX1'],-0.35092348284960423,144
2303,Reticulitermes chinensis,-0.031446540880503145,['COX2'],-0.4550408719346049,61
2304,Reticulitermes chinensis,-0.04225352112676056,['ATP8'],-0.7954545454545454,12
2305,Reticulitermes chinensis,-0.0658682634730539,['ATP6'],-0.5523255813953488,71
2306,Reticulitermes chinensis,0.015306122448979591,['COX3'],-0.4005037783375315,102
2307,Reticulitermes chinensis,-0.017543859649122806,['ND3'],-0.4972677595628415,46
2308,Reticulitermes chinensis,-0.6337209302325582,['ND5'],0.1786743515850144,-169
2309,Reticulitermes chinensis,-0.6146572104018913,['ND4'],0.24848484848484848,-131
2310,Reticulitermes chinensis,-0.6972972972972973,['ND4L'],0.10679611650485436,-24
2311,Reticulitermes chinensis,-0.04265402843601896,['ND6'],-0.6441281138790036,60
2312,Reticulitermes chinensis,0.0053475935828877,['CYTB'],-0.42105263157894735,123
2313,Reticulitermes chinensis,-0.6492411467116358,['ND1'],0.19197707736389685,-66
2314,Macrotermes natalensis,-0.060903732809430254,['ND2'],-0.5066921606118547,110
2315,Macrotermes natalensis,-0.015584415584415584,['COX1'],-0.37290322580645163,196
2316,Macrotermes natalensis,0.019736842105263157,['COX2'],-0.5093333333333333,73
2317,Macrotermes natalensis,-0.027777777777777776,['ATP8'],-0.7931034482758621,6
2318,Macrotermes natalensis,0.046153846153846156,['ATP6'],-0.5898876404494382,94
2319,Macrotermes natalensis,0.0737913486005089,['COX3'],-0.43434343434343436,100
2320,Macrotermes natalensis,0.034482758620689655,['ND3'],-0.5888888888888889,41
2321,Macrotermes natalensis,-0.6909952606635071,['ND5'],0.20417287630402384,-177
2322,Macrotermes natalensis,-0.6713615023474179,['ND4'],0.21544715447154472,-147
2323,Macrotermes natalensis,-0.8011049723756906,['ND4L'],0.16831683168316833,-30
2324,Macrotermes natalensis,0.0136986301369863,['ND6'],-0.706959706959707,66
2325,Macrotermes natalensis,0.0989010989010989,['CYTB'],-0.4931972789115646,161
2326,Macrotermes natalensis,-0.6683417085427136,['ND1'],0.263768115942029,-111
2327,Zootermopsis nevadensis,-0.22431865828092243,['ND2'],-0.5474452554744526,75
2328,Zootermopsis nevadensis,-0.182175622542595,['COX1'],-0.3582474226804124,144
2329,Zootermopsis nevadensis,-0.10030395136778116,['COX2'],-0.4943820224719101,53
2330,Zootermopsis nevadensis,-0.22666666666666666,['ATP8'],-0.8333333333333334,9
